sloc,lloc,function_count,class_count,loop_count,max_loop_depth,nested_loop_count,conditional_count,try_except_count,list_comprehensions,io_operations,network_calls,heavy_math_imports,recursion_candidates,avg_complexity,max_complexity,total_complexity,halstead_volume,halstead_difficulty,halstead_effort,maintainability_index,computational_intensity,actual_energy_joules,physics_energy,residual
68,58,2,1,5,2,3,5,3,10,9,2,3,2,4,14,33,2824,47,31558,77,0,5.858695,10.707206,-4.848510999999999
460,455,8,2,5,0,0,2,3,5,0,4,3,0,11,25,92,3653,0,97552,96,11,4.58263,41.459299,-36.876669
190,188,19,5,2,2,1,10,3,5,7,2,3,2,13,16,41,4472,47,24941,39,75,6.795341,34.068384,-27.273043
26,21,11,3,14,3,5,12,3,7,7,1,1,3,7,1,18,2594,24,82862,29,51,24.965638,25.037999,-0.07236100000000079
343,340,5,1,5,1,1,0,3,7,2,2,2,1,1,16,51,1296,19,72001,45,29,3.728713,20.550536,-16.821823000000002
254,250,15,3,13,1,7,1,2,1,1,2,3,2,3,8,67,4048,13,54571,72,1,5.696535,14.712449,-9.015913999999999
164,161,19,3,3,3,2,16,2,5,5,5,1,2,10,16,9,145,28,48497,63,31,9.223574,135.890408,-126.66683400000001
488,488,7,2,15,2,8,10,4,5,3,1,2,1,12,19,79,1941,15,64040,82,60,14.216077,52.281953,-38.065876
201,201,4,4,10,0,8,15,3,9,4,0,3,3,13,7,99,2262,45,18754,56,99,10.494358,29.754595,-19.260236999999996
247,246,7,5,0,0,0,19,3,8,2,2,2,3,6,20,69,1638,41,24667,86,77,3.912949,29.574555,-25.661606
458,456,16,4,9,1,6,13,5,0,4,2,1,1,5,1,4,3452,5,48317,69,99,7.068077,49.619526,-42.551449
233,228,12,4,5,4,4,10,0,4,7,2,1,3,5,6,76,1052,20,2222,25,6,15.721005,2943.287669,-2927.566664
166,165,12,4,0,0,0,12,1,5,9,0,2,2,10,25,73,322,32,7321,26,63,3.328625,20.490148,-17.161523000000003
479,473,4,1,3,3,2,7,0,5,5,2,0,3,6,25,9,4034,25,71448,17,67,6.466542,351.335869,-344.869327
84,81,2,1,14,1,1,8,1,3,0,5,0,0,11,23,29,3921,2,5528,38,97,6.148631,37.236404,-31.087773
491,482,4,4,10,2,6,20,5,6,0,4,2,3,1,22,92,3399,35,8907,15,25,9.98539,31.51467,-21.52928
256,247,11,5,2,2,1,16,1,6,3,1,0,2,5,18,48,4185,24,20953,35,96,2.721964,27.086742,-24.364778
136,127,6,2,8,3,1,20,2,7,0,3,3,1,3,4,6,3174,6,97362,36,25,10.742918,68.33484,-57.591922
358,351,6,4,9,2,7,1,5,10,3,4,2,1,9,1,40,101,13,23713,52,26,11.067195,38.30554,-27.238345000000002
489,485,12,5,10,3,6,19,1,7,7,4,2,1,2,20,14,2,1,81169,16,1,17.568769,167.158337,-149.58956799999999
200,198,18,1,3,0,2,6,5,3,6,5,2,0,5,14,84,183,19,4586,25,38,5.545424,32.800723,-27.255298999999997
139,136,6,0,0,0,0,0,0,1,3,3,2,2,1,23,73,3929,4,95870,98,19,3.435585,15.792281,-12.356696
20,17,15,3,14,3,2,0,4,0,10,0,2,2,12,16,26,2189,1,87981,44,24,23.106676,19.993958,3.112718000000001
358,353,0,5,1,1,0,17,5,7,3,5,0,2,6,3,77,3008,29,61928,79,20,4.124862,36.230198,-32.105336
287,281,4,2,11,3,2,18,3,5,7,2,2,1,14,22,97,4051,43,71076,62,46,18.691319,283.855851,-265.16453199999995
49,43,8,1,10,2,7,14,4,10,2,0,2,1,10,11,70,1306,36,18287,36,88,12.193295,11.798302,0.39499300000000126
62,56,17,0,3,3,0,8,4,10,2,5,1,2,8,4,42,3058,35,51768,76,84,8.622864,81.949743,-73.32687899999999
117,114,11,5,13,0,3,20,5,7,2,5,1,0,15,17,14,4056,9,9464,98,39,7.733338,31.496617,-23.763279
112,103,20,0,6,0,0,0,2,1,3,1,0,0,5,15,16,3456,22,86715,61,1,1.323666,8.196446,-6.87278
158,152,12,2,6,2,5,19,4,7,10,4,0,3,1,16,41,2879,1,33525,99,60,6.709977,29.790029,-23.080052000000002
221,212,18,4,11,3,0,12,0,7,1,3,2,0,2,8,93,770,29,49787,53,30,9.030286,100.827137,-91.79685099999999
245,237,10,2,14,1,6,3,0,10,2,4,0,3,2,17,24,3794,17,91374,82,49,5.874698,29.070037,-23.195338999999997
304,298,16,3,5,3,4,5,0,4,9,2,3,0,11,5,10,1631,30,63733,41,0,13.203192,180.24552,-167.042328
402,393,20,1,12,0,4,5,1,5,10,4,3,1,12,15,90,951,6,21552,27,16,7.906611,44.121161,-36.21455
192,190,13,0,11,4,1,13,3,0,4,3,3,0,2,3,34,2929,30,52602,74,31,25.517655,2361.216312,-2335.698657
66,62,5,0,5,1,4,17,2,8,4,3,0,1,10,14,15,4584,2,30441,35,18,5.829137,15.539371,-9.710234
10,3,1,4,0,0,0,8,4,8,0,2,1,2,15,8,62,1749,12,87036,70,61,3.362666,10.204669,-6.842003000000001
114,108,5,3,2,1,1,16,1,1,7,4,0,1,4,21,97,3387,40,47411,38,33,4.309421,23.265141,-18.95572
450,450,12,0,6,2,5,14,4,3,2,3,3,1,4,20,67,2356,31,9837,65,76,10.212722,45.069869,-34.857147
218,212,17,0,4,0,3,8,3,4,7,5,2,2,14,18,78,2679,19,61592,75,62,9.179594,49.112462,-39.932868
306,301,17,5,4,3,3,2,5,7,5,4,0,2,11,9,35,2367,38,67307,39,40,8.192225,260.266608,-252.074383
469,459,18,1,11,2,3,10,4,10,6,2,2,3,11,22,25,1140,49,90221,47,24,10.555097,42.034274,-31.479177000000004
288,284,6,3,5,0,4,20,1,3,9,5,2,1,15,21,64,3071,15,51331,71,91,8.426015,69.242915,-60.8169
482,474,14,4,10,1,4,19,0,4,1,3,3,0,2,7,33,4055,29,72174,84,35,5.939623,32.095304,-26.155680999999998
31,27,20,3,3,3,2,12,2,1,2,1,0,2,13,2,6,575,17,14085,80,68,6.256907,38.124899,-31.867992
70,66,3,5,13,1,0,18,0,0,1,2,2,2,7,8,30,1805,39,79123,83,96,6.728859,17.858172,-11.129313
126,120,0,4,10,1,2,12,1,8,9,0,1,0,10,24,79,2209,31,16326,22,31,4.298111,13.380386,-9.082275
118,112,14,4,5,1,3,8,0,0,3,5,2,3,10,20,50,3654,13,30432,22,10,6.969431,23.474928,-16.505497
383,381,12,4,12,0,8,8,1,10,7,3,2,2,1,16,65,3177,28,79502,36,47,4.877147,31.321125,-26.443977999999998
365,356,19,5,12,1,6,6,1,5,5,3,2,1,12,10,30,3108,38,61566,13,87,11.137576,59.077945,-47.940369000000004
236,234,0,3,11,2,6,0,3,6,7,3,0,3,5,12,30,2204,23,34060,71,20,11.817389,23.782222,-11.964833
117,110,18,5,6,0,5,11,0,3,1,5,1,0,10,23,71,410,16,10388,77,32,6.626554,27.351932,-20.725378000000003
228,219,5,1,13,2,2,16,0,3,1,4,0,1,5,18,61,3467,10,30965,12,25,9.310983,25.791804,-16.480821
369,369,2,0,8,1,7,3,3,8,5,5,1,1,9,6,32,71,20,22517,44,65,6.58758,56.689055,-50.101475
206,197,5,0,15,1,2,7,4,5,9,2,3,1,8,6,91,900,45,32534,30,81,9.183446,32.78833,-23.604884000000002
391,387,2,3,4,0,3,14,4,7,10,3,3,3,11,17,46,4960,36,94156,61,96,8.091366,65.553909,-57.462543000000004
262,262,15,1,1,1,0,19,2,4,1,4,3,3,7,10,48,195,20,63861,35,96,6.807013,45.987565,-39.180552
115,112,20,1,14,4,2,20,2,6,3,1,0,1,15,15,33,3987,25,61125,69,47,43.03654,3449.483302,-3406.446762
31,30,4,5,3,2,2,1,2,7,6,5,3,0,10,10,46,4198,35,62535,15,61,9.989012,28.194955,-18.205942999999998
185,178,6,2,5,0,1,4,5,8,4,0,0,1,11,17,48,197,28,52876,52,78,1.51025,22.629638,-21.119388
193,191,16,4,3,3,2,13,4,0,10,4,0,1,15,13,43,3603,46,94705,91,34,12.338555,194.588196,-182.249641
77,73,6,0,12,2,6,7,0,0,4,0,1,1,7,19,25,3420,9,55956,80,72,10.009842,8.70407,1.305772000000001
38,30,1,2,15,0,3,14,1,10,7,0,0,3,13,11,79,3048,30,33827,83,71,2.919381,8.144437,-5.225056
460,453,10,5,10,4,2,18,4,10,4,4,1,1,14,1,56,3959,17,43011,75,38,59.597398,12411.168883,-12351.571485
31,22,18,2,8,0,2,17,1,3,3,3,1,0,12,18,65,2973,26,97324,61,53,4.455373,17.105017,-12.649644
174,167,2,1,5,4,4,2,2,0,6,3,3,1,7,16,4,2734,23,15496,49,30,24.268931,3085.509024,-3061.240093
495,487,18,1,12,3,3,9,1,9,2,2,1,2,10,13,11,824,5,10788,11,19,17.168278,324.09531,-306.927032
224,224,2,5,4,0,0,15,1,0,2,2,2,2,11,19,12,331,10,40601,52,12,4.065983,21.169935,-17.103952
25,17,0,1,5,3,4,3,2,9,4,4,0,2,3,3,60,4965,16,20629,92,99,9.118231,41.66869,-32.550459
54,49,19,1,9,0,6,10,5,2,7,3,2,2,5,21,91,3285,26,30818,49,85,6.417993,23.326091,-16.908098000000003
365,359,1,0,1,1,0,4,0,7,2,1,0,2,13,11,89,2621,37,31359,71,55,2.816059,40.481672,-37.665613
67,57,20,5,9,1,7,20,0,5,2,3,1,2,2,2,5,2065,24,24453,73,59,6.793078,17.712815,-10.919736999999998
446,437,14,1,10,3,5,18,5,2,0,1,2,3,2,16,43,1213,2,18394,40,65,13.017407,233.72213,-220.704723
258,248,8,1,5,3,0,0,5,5,5,4,2,2,1,4,62,4104,12,27664,28,42,6.872007,121.74637,-114.874363
263,257,16,3,6,3,0,14,5,9,8,2,3,0,5,11,3,3336,37,82187,18,60,8.419195,179.374003,-170.95480799999999
480,477,19,4,7,2,3,14,2,4,10,0,1,2,7,9,1,4347,14,5314,38,57,6.358616,42.256462,-35.897846
495,487,8,4,13,0,8,20,2,9,10,0,3,1,9,22,71,2355,49,15187,40,49,8.318837,45.786103,-37.467265999999995
376,372,5,4,6,0,5,2,2,10,3,3,0,0,3,24,94,2115,10,86174,47,85,2.800057,40.893945,-38.093888
109,108,5,2,3,2,2,17,5,8,10,0,0,1,14,4,1,1962,4,99411,44,22,5.056528,13.266897,-8.210369
396,395,10,0,14,4,1,15,5,9,4,0,2,0,6,6,50,1550,34,32804,12,79,41.882425,9893.089997,-9851.207572
180,177,16,5,6,3,5,0,2,6,6,0,3,1,3,7,80,3960,49,76854,99,8,9.968804,74.344781,-64.37597699999999
432,426,15,4,14,3,5,20,2,3,0,0,3,1,1,19,46,140,42,48829,93,43,16.006257,342.782669,-326.776412
166,162,14,0,4,0,3,17,0,9,2,3,3,2,2,20,5,2597,15,40902,78,54,4.652826,21.901217,-17.248390999999998
24,19,3,0,9,1,4,12,1,4,5,3,0,2,2,16,40,2456,26,2979,13,36,4.281859,14.484836,-10.202977
75,67,16,4,3,2,1,3,2,5,5,0,1,1,10,3,30,402,17,40827,80,96,4.154628,11.699318,-7.54469
472,471,2,5,9,4,4,3,3,0,4,3,0,2,5,24,7,1121,4,12362,85,0,29.018414,5619.01968,-5590.001266
419,417,12,4,3,2,2,18,4,3,1,2,1,1,11,19,90,850,40,2207,70,27,5.821746,37.660844,-31.839097999999996
91,89,16,1,13,0,8,8,4,3,7,4,1,0,7,7,79,3182,12,69177,47,44,5.593471,25.083385,-19.489914
471,461,9,2,7,4,1,13,2,10,9,3,0,0,7,19,25,2072,44,16802,83,23,25.460375,7882.079998,-7856.6196230000005
302,302,7,1,1,1,0,1,5,1,10,3,1,1,5,4,74,23,41,27551,24,89,4.092016,44.002883,-39.910866999999996
233,223,4,5,3,2,2,13,3,10,8,5,2,3,11,7,82,1195,13,51014,55,24,9.81004,36.701044,-26.891004000000002
444,443,7,3,15,2,6,1,2,0,6,3,1,0,13,2,96,3758,33,37889,36,52,17.297546,57.495661,-40.198115
148,145,13,0,15,4,1,18,3,5,4,5,1,3,4,23,36,3906,24,35342,30,61,36.732833,2654.125186,-2617.392353
229,221,4,0,7,3,6,7,4,8,10,1,0,2,12,12,67,2087,44,12954,44,84,17.118447,260.791782,-243.673335
15,6,18,0,7,2,4,7,5,8,9,4,1,3,9,1,20,160,20,90392,80,53,7.38058,22.382419,-15.001838999999999
179,174,15,1,5,0,4,13,2,4,9,1,3,2,2,13,61,1607,15,42561,15,43,3.834855,15.655243,-11.820388000000001
175,173,7,3,0,0,0,18,1,3,6,0,1,3,7,18,95,594,6,89254,80,56,1.943781,16.446643,-14.502862000000002
118,114,6,1,11,0,0,8,0,9,6,0,2,3,15,7,12,2791,15,80186,25,11,3.558042,11.81256,-8.254518
327,321,7,0,15,2,8,5,5,0,7,1,3,2,2,3,65,4774,14,75454,45,0,8.61183,14.988391,-6.376561000000001
361,358,11,3,5,0,1,20,4,0,10,2,1,1,14,6,30,370,46,23513,35,26,6.198588,40.298541,-34.099953
343,343,7,4,4,0,1,6,2,10,4,5,3,1,12,3,21,3880,24,999,31,47,9.754688,52.42233,-42.667642
277,272,13,0,2,1,1,2,1,6,1,3,1,1,5,23,67,4546,43,69581,85,74,4.290584,34.356211,-30.065627000000003
309,300,18,1,14,3,2,19,3,4,5,2,1,0,4,13,38,3076,49,70182,69,11,15.536619,134.020326,-118.48370700000001
64,55,4,0,7,4,1,17,3,6,10,4,1,0,9,6,69,1898,8,31520,16,65,23.836526,1636.895304,-1613.0587779999998
280,278,2,2,2,2,1,10,4,2,2,0,3,3,14,7,18,1806,44,83394,21,66,6.122052,61.161093,-55.039041
324,322,2,3,2,2,1,5,5,4,5,0,0,0,13,1,100,198,46,3977,20,41,3.258414,33.350592,-30.092177999999997
304,300,2,5,6,3,1,14,4,10,5,0,0,1,6,11,49,943,50,66062,92,37,5.642114,195.837226,-190.195112
138,131,2,4,4,4,3,15,2,7,8,0,1,1,14,25,37,4107,39,5565,50,48,22.097988,4373.492352,-4351.394364
18,16,19,0,0,0,0,12,2,10,5,0,2,2,9,5,52,3094,36,16114,40,52,2.417462,3.88369,-1.466228
413,404,16,1,10,2,0,11,2,2,9,3,0,0,11,16,7,3331,13,31508,62,77,7.457646,60.902047,-53.444401
407,405,19,5,5,1,1,1,2,0,1,3,2,0,15,18,68,40,16,81995,43,82,7.596146,66.268553,-58.672407
285,275,15,3,7,4,3,12,5,3,8,5,0,3,5,8,20,536,9,91310,61,79,22.985628,6092.162755,-6069.177127
297,293,9,3,9,1,0,7,3,2,5,5,3,1,2,10,100,2063,5,60550,15,49,7.31355,36.962584,-29.649034
489,488,12,1,11,2,4,1,1,6,3,5,2,2,9,22,24,2407,12,95583,12,85,12.384703,73.820586,-61.435883000000004
410,405,9,4,0,0,0,11,1,8,8,4,1,2,6,24,18,3814,39,91382,17,86,5.474559,57.630463,-52.155904
24,23,20,0,9,1,3,6,1,5,3,4,2,2,15,23,16,3233,46,29082,28,13,9.620037,15.590756,-5.970719000000001
274,273,3,4,1,1,0,7,4,1,10,5,1,3,4,5,52,2646,14,5139,62,4,5.50323,28.138901,-22.635671000000002
494,488,19,4,15,2,6,3,3,8,6,4,0,0,15,6,27,217,1,76820,23,42,18.342313,66.120735,-47.77842199999999
310,308,0,1,12,2,7,20,5,7,4,5,2,0,12,14,1,1750,25,48222,88,44,17.395503,48.528772,-31.133268999999995
458,452,2,2,2,0,1,20,4,4,1,4,2,1,4,13,68,3910,21,3457,85,17,5.094435,33.285094,-28.190659
85,85,6,4,4,0,3,14,2,5,5,3,0,0,5,2,90,2408,8,68115,78,52,4.109616,20.171652,-16.062036000000003
429,426,20,0,10,1,7,12,3,6,0,4,0,0,12,5,55,147,2,25288,17,66,7.951879,61.105042,-53.153163
316,310,0,3,4,3,1,10,5,3,1,1,1,2,15,11,46,426,27,66725,80,23,10.016032,267.782592,-257.76656
297,290,15,5,15,3,8,20,1,9,3,4,2,2,12,2,15,1983,19,72683,10,67,31.815211,315.044551,-283.22934000000004
126,126,17,5,4,3,0,6,1,10,5,4,0,0,2,22,48,3698,44,90959,12,77,5.247455,91.954077,-86.706622
264,255,18,4,2,2,1,18,1,0,7,2,1,3,13,20,91,4692,39,82046,63,98,5.477936,47.666989,-42.189053
404,395,9,4,14,0,8,9,1,8,5,4,3,1,3,11,73,843,18,2788,74,39,6.906755,36.76703,-29.860274999999998
321,320,6,1,6,0,2,7,2,2,6,3,0,3,10,23,3,4570,30,20316,60,81,3.969317,49.674166,-45.704848999999996
461,451,20,3,5,1,4,17,5,3,8,4,1,2,11,22,78,2963,41,31976,76,17,8.574896,46.415061,-37.840165
464,462,0,2,0,0,0,3,1,9,9,3,2,0,9,5,52,4837,48,47018,79,86,5.969128,64.482962,-58.513834
406,397,12,4,12,2,6,20,0,3,0,4,3,3,2,22,88,1193,49,24941,77,40,11.225724,33.537551,-22.311827
177,167,3,2,6,2,5,17,1,3,9,2,2,0,14,1,22,3919,48,29325,10,0,11.276975,19.725142,-8.448167000000002
205,195,12,0,1,0,0,16,1,1,1,5,1,2,14,1,7,542,24,69181,17,78,5.477658,49.435093,-43.957435000000004
147,137,9,5,2,2,0,14,3,2,10,4,1,3,11,14,81,1176,3,95679,57,28,6.248201,28.757791,-22.509590000000003
258,251,14,4,9,3,2,1,5,7,2,5,3,3,11,5,77,1123,22,2550,81,11,18.978154,178.400621,-159.422467
376,371,15,3,1,1,0,8,0,6,8,5,2,0,4,7,26,3718,14,11689,26,40,5.743725,42.339871,-36.596146000000005
181,173,12,0,14,4,1,14,0,3,2,5,0,0,10,6,1,3111,7,28687,64,30,41.082534,3814.215912,-3773.133378
347,347,4,3,15,4,5,12,0,3,3,3,0,2,5,9,76,402,46,22111,84,41,46.697364,5827.807375,-5781.110011000001
266,258,3,3,8,2,0,7,3,3,10,2,0,3,8,18,14,1161,29,97113,73,85,7.283102,39.375865,-32.092763
92,82,5,0,0,0,0,15,4,8,2,0,1,2,9,14,22,4690,34,44582,72,100,1.592032,20.597146,-19.005114
223,214,7,4,7,0,6,5,4,10,5,3,0,2,4,19,97,3683,47,3003,73,100,3.854541,36.213221,-32.35868
283,281,20,3,12,0,7,15,5,0,6,3,1,3,9,25,19,126,23,295,58,69,8.57916,41.574917,-32.995757
97,96,20,2,10,1,1,12,5,10,5,0,2,3,15,4,88,2170,25,74636,29,93,7.369709,16.92429,-9.554580999999999
272,270,5,0,4,2,3,14,4,0,8,4,2,1,7,20,78,4438,18,71660,12,20,8.437563,31.075799,-22.638236
174,164,1,4,7,4,6,19,5,4,8,2,1,2,15,20,44,4994,32,72553,90,8,34.046666,3837.073421,-3803.026755
48,39,11,3,14,0,7,2,2,2,3,4,3,3,7,16,26,4417,49,86078,33,3,5.633697,14.770625,-9.136928000000001
44,44,19,0,14,3,8,15,3,8,2,4,3,3,12,5,17,2622,33,75602,35,63,31.169776,61.988613,-30.818837000000002
409,399,17,2,0,0,0,20,1,5,0,5,2,0,11,12,97,3196,24,95379,89,42,6.365139,52.957662,-46.592523
349,347,5,2,5,2,4,8,2,2,8,3,3,3,4,5,46,2409,11,83663,41,81,9.429993,42.698579,-33.268586
354,347,18,2,12,1,3,17,4,1,5,3,1,2,2,22,88,2685,11,69866,53,92,6.852411,40.17036,-33.317949
204,204,18,1,12,4,3,7,2,8,9,5,2,0,4,17,14,4586,45,51277,57,46,46.462658,3311.169624,-3264.706966
492,484,15,4,8,3,7,10,0,9,5,3,2,2,4,1,25,2511,40,81681,25,86,16.893561,355.045758,-338.152197
431,424,15,4,15,1,0,6,4,5,9,1,2,0,2,12,27,3231,19,11561,51,37,4.974279,25.744182,-20.769903
60,58,10,1,3,1,2,11,4,3,6,3,0,1,13,14,58,2599,2,2104,89,34,4.351252,18.654987,-14.303735
60,57,2,0,11,1,7,12,4,8,1,5,3,0,10,24,17,3915,0,35609,56,16,7.896316,20.481777,-12.585461000000002
437,430,16,4,11,3,2,4,2,8,6,3,0,2,14,25,75,4148,26,98866,67,68,19.425598,494.910622,-475.485024
75,69,10,4,10,2,8,20,2,9,6,2,2,2,3,17,17,2494,39,15552,20,88,12.965851,18.618768,-5.652916999999999
175,175,4,0,1,0,0,9,2,10,3,4,1,0,4,5,83,948,20,41599,18,26,3.286413,23.441821,-20.155408
272,266,20,5,13,4,2,3,2,4,4,4,3,3,10,20,92,4019,9,65481,98,28,52.144784,5631.311462,-5579.166678
234,233,20,3,9,3,2,0,1,5,8,5,1,2,5,7,9,4307,13,22658,100,69,14.721275,184.394845,-169.67357
37,29,6,4,4,0,3,19,0,0,6,5,0,0,9,8,54,2149,31,20991,36,91,4.681685,33.864823,-29.183138
242,232,0,4,5,3,4,16,5,1,10,3,1,1,15,12,62,3803,20,34123,56,71,15.922655,300.381281,-284.458626
84,77,18,0,10,1,1,16,5,7,6,5,1,0,7,2,71,1488,45,57610,25,82,7.606946,35.760711,-28.153765
94,88,14,5,6,1,5,6,4,10,9,1,0,2,3,6,20,4723,36,80584,37,94,4.60493,16.621976,-12.017046
380,376,10,5,2,2,1,17,4,2,3,1,2,2,12,8,74,4425,13,41969,81,39,4.085857,36.499576,-32.413719
218,211,15,5,14,3,3,5,3,4,3,0,2,2,14,9,74,4080,39,93780,24,23,17.760691,192.377353,-174.616662
303,295,0,1,5,3,1,5,0,5,3,5,3,3,12,4,28,4016,45,42844,27,74,12.753407,339.377131,-326.62372400000004
489,479,16,1,4,1,0,3,1,5,6,5,0,1,3,2,6,2173,48,72641,72,77,5.570353,57.436239,-51.865886
264,261,18,3,11,1,5,16,2,2,3,5,3,0,13,25,99,331,12,2272,45,38,10.350441,43.375052,-33.02461099999999
477,472,20,0,10,0,7,2,2,2,3,5,0,0,13,5,83,4728,10,95651,85,95,8.105201,87.14687,-79.04166900000001
106,104,8,5,6,0,3,0,4,6,7,0,1,3,2,20,15,1189,25,6346,91,19,1.917607,6.88545,-4.967842999999999
64,55,5,0,14,3,7,4,0,1,9,5,0,0,2,13,52,856,8,23685,15,15,18.179936,42.107278,-23.927342
375,367,16,3,7,1,3,1,2,9,3,3,3,2,4,18,2,1465,29,85278,95,38,5.429111,31.922132,-26.493021000000002
58,52,9,1,3,0,2,0,4,10,6,5,1,2,14,1,74,2675,8,19677,86,36,8.030301,26.683807,-18.653506
307,306,11,2,12,0,0,6,5,10,9,4,2,1,13,23,75,4067,1,12736,39,58,10.107334,52.10233,-41.994996
77,71,6,3,11,4,5,17,2,6,4,1,1,0,5,3,96,1279,1,18460,71,6,36.636095,974.197325,-937.56123
250,242,17,3,8,0,2,19,4,0,7,5,0,3,7,19,3,3377,14,17037,26,36,6.33909,37.328083,-30.988993
337,328,3,2,10,2,2,20,5,0,3,5,2,0,4,2,16,138,39,47603,61,63,11.668619,44.651173,-32.982554
193,193,9,4,2,2,1,18,5,5,5,2,3,1,4,9,62,871,8,32912,69,55,4.747284,21.968873,-17.221588999999998
61,61,17,0,3,3,1,1,1,0,6,4,1,0,8,13,36,737,31,21217,64,66,6.85613,70.316126,-63.459996
420,419,11,3,3,1,0,3,2,0,7,0,1,0,7,15,14,2019,3,60548,39,42,2.874475,32.671269,-29.796794000000002
29,24,9,2,8,3,4,6,3,2,1,5,1,0,1,19,56,1488,22,69689,77,86,9.137706,42.104448,-32.966741999999996
310,305,15,0,6,0,5,0,2,3,10,1,3,1,14,15,33,3583,25,57253,29,10,7.195033,28.417673,-21.222640000000002
304,304,16,1,4,3,0,1,0,4,6,3,3,0,5,11,81,4827,1,98971,18,14,6.891555,148.900343,-142.00878799999998
244,235,8,0,0,0,0,17,4,1,9,5,2,0,6,8,86,538,20,22560,15,32,6.197031,35.707288,-29.510257
316,307,1,4,9,4,7,12,4,8,7,5,1,0,4,15,76,3596,43,15765,63,48,27.593003,5184.925085,-5157.332082
215,207,12,0,4,1,3,9,0,7,7,4,2,1,4,6,98,2640,27,23988,36,94,6.482732,41.143233,-34.660501000000004
347,346,19,2,3,3,2,0,0,4,2,3,1,0,4,15,7,4223,29,70851,31,13,5.295878,154.468713,-149.17283500000002
343,333,0,5,8,0,7,2,1,5,10,5,3,1,15,4,11,3640,1,95807,78,64,14.677347,66.044222,-51.36687500000001
305,297,9,5,0,0,0,12,2,4,8,1,1,0,8,12,67,4203,47,30557,83,56,2.433814,30.833019,-28.399205000000002
281,280,1,0,8,4,0,13,3,5,7,5,0,1,14,7,49,4615,5,39263,86,51,39.637589,8308.684642,-8269.047053
396,396,2,1,15,4,4,5,4,10,6,4,1,3,12,25,51,4739,42,62539,95,81,55.196033,12800.867054,-12745.671021
122,116,3,2,2,2,1,3,2,6,0,3,1,1,8,10,87,4531,35,29377,52,92,5.759147,27.56619,-21.807043
186,179,14,4,12,1,4,20,0,9,6,5,2,3,7,18,32,2169,39,56270,13,34,8.033923,32.51731,-24.483387
232,224,4,4,10,0,6,4,1,5,9,1,3,2,9,18,17,2,32,75218,38,34,6.393736,23.03815,-16.644414
209,208,16,1,1,1,0,8,3,7,2,4,3,0,7,1,80,519,5,39308,19,27,4.168258,27.110058,-22.9418
376,375,11,5,5,1,4,3,1,3,7,5,3,0,6,6,32,358,16,42102,81,65,8.051258,52.944646,-44.893388
210,201,0,1,11,2,4,15,1,4,1,4,0,3,6,21,5,1583,44,37899,45,3,6.826155,21.130038,-14.303882999999999
245,238,15,5,2,2,1,8,4,8,9,4,0,0,14,13,60,4515,9,12700,44,10,7.88489,32.79082,-24.905929999999998
143,134,16,0,7,2,2,12,5,6,4,4,3,1,12,19,51,4501,28,40844,74,48,9.854318,31.002343,-21.148025
51,51,10,4,8,2,0,3,0,9,2,5,1,0,14,22,100,3913,23,32295,99,48,12.478874,26.6889,-14.210026000000001
184,179,2,3,2,2,0,7,4,8,8,3,1,3,6,8,53,1030,6,67458,84,33,4.378296,24.687694,-20.309398
253,247,1,0,9,1,4,16,4,4,2,0,2,3,7,22,36,4560,39,57004,65,63,5.453296,38.421223,-32.967926999999996
30,30,13,2,5,0,4,10,3,5,7,3,2,0,10,15,40,2612,14,25203,74,77,5.866876,21.385834,-15.518957999999998
405,399,8,3,12,1,2,13,2,4,0,0,3,2,10,20,45,1875,3,1200,98,86,7.934169,79.41831,-71.48414100000001
87,86,5,0,5,1,4,5,3,6,7,5,3,2,7,5,98,2588,39,8825,59,3,8.222301,20.669549,-12.447248
56,54,11,4,8,4,7,20,3,0,0,4,0,0,8,19,67,3244,30,93187,73,71,32.927952,1401.263194,-1368.335242
105,101,2,1,11,3,0,8,3,2,6,2,1,3,2,5,94,908,10,7008,36,67,11.922969,66.864863,-54.941894
250,247,7,3,11,4,6,17,0,7,8,2,1,2,5,17,23,2537,8,16175,95,71,43.397123,5094.094925,-5050.697802000001
262,260,8,2,8,0,0,13,2,4,10,2,2,3,6,24,19,1612,4,14601,27,24,6.310773,24.315319,-18.004545999999998
151,149,17,4,15,4,1,14,3,6,3,1,2,1,8,6,4,1569,35,70634,58,87,36.548874,4081.748933,-4045.200059
424,416,15,2,0,0,0,2,4,6,3,0,2,2,12,21,25,271,24,79807,39,41,3.095532,40.241066,-37.145534
324,322,7,2,7,2,0,1,5,10,1,4,0,3,8,16,65,2347,32,8776,64,44,6.625286,39.148987,-32.523700999999996
147,147,8,5,11,2,4,13,0,8,3,4,2,0,8,20,80,1781,28,92350,80,13,9.412589,21.739449,-12.32686
471,467,10,1,3,1,2,14,4,8,10,2,3,3,10,17,66,1269,48,90518,86,7,5.532821,36.177653,-30.644832
166,162,18,5,4,3,1,8,3,10,2,2,3,1,1,3,94,4900,34,98002,58,90,7.920329,101.073312,-93.152983
109,100,17,5,7,4,6,5,4,3,3,4,0,1,2,21,85,4503,31,3943,60,20,23.266496,1235.96928,-1212.702784
112,106,16,4,1,1,0,6,1,2,1,0,0,0,3,8,23,17,1,8261,98,66,0.40479,13.300696,-12.895906
28,23,0,4,15,3,1,0,4,1,4,1,2,3,13,3,37,505,46,30832,80,37,23.430222,29.306733,-5.876511000000001
